customerID,tenure,Contract,MonthlyCharges,TotalCharges,ChurnProbability,RiskLevel,RevenueAtRisk,Churn
0325-XBFAC,8,Month-to-month,94.7,740.3,0.7337204645034644,High,69.48332798847808,1
5868-YWPDW,6,Month-to-month,84.2,519.15,0.7332721384218003,High,61.74151405511559,1
1197-BVMVG,4,Month-to-month,74.45,294.45,0.7332537153692337,High,54.59073910923945,0
1569-TTNYJ,5,Month-to-month,78.75,412.1,0.7330772654854621,High,57.729834656980145,1
1455-UGQVH,10,Month-to-month,98.5,1037.75,0.7328193506340166,High,72.18270603745063,1
7693-LCKZL,5,Month-to-month,80.15,385.0,0.7327351925421712,High,58.72872568225503,1
4795-KTRTH,5,Month-to-month,81.0,371.65,0.7327011690586617,High,59.34879469375159,1
3138-BKYAV,6,Month-to-month,85.35,489.45,0.7325748691639213,High,62.52526508314068,1
1579-KLYDT,7,Month-to-month,90.45,593.45,0.7323052699756285,High,66.2370116692956,1
0004-TLHLJ,4,Month-to-month,73.9,280.85,0.7320304810450232,High,54.09705254922722,1
7943-RQCHR,9,Month-to-month,94.75,889.9,0.7317657534551686,High,69.33480513987722,1
0187-QSXOE,7,Month-to-month,89.0,605.45,0.7317592559347755,High,65.12657377819502,0
6786-OBWQR,5,Month-to-month,80.85,356.1,0.7317034748810247,High,59.15822594413084,0
8083-YTZES,4,Month-to-month,74.35,265.35,0.7315392900214344,High,54.389946213093644,1
6688-UZPWD,11,Month-to-month,102.0,1145.35,0.7314066038320248,High,74.60347359086653,1
7145-FEJWU,12,Month-to-month,105.3,1275.65,0.7310978383454918,High,76.98460237778029,0
2027-FECZV,12,Month-to-month,106.7,1253.9,0.7310549714867407,High,78.00356545763523,1
4145-UQXUQ,8,Month-to-month,92.1,729.95,0.7309564045370963,High,67.32108485786657,1
0196-VULGZ,6,Month-to-month,84.35,474.9,0.7309171815629469,High,61.65286426483457,1
9451-LPGOO,7,Month-to-month,86.8,620.35,0.7307435104083622,High,63.428536703445836,1
7209-JCUDS,10,Month-to-month,94.9,1048.85,0.730413122003268,High,69.31620527811015,1
8972-HJWNV,7,Month-to-month,84.55,646.85,0.730336669723779,High,61.74996542514551,1
4115-NZRKS,7,Month-to-month,89.15,574.35,0.730137218428048,High,65.09173302286048,0
0644-OQMDK,4,Month-to-month,70.65,293.85,0.7300226288920111,High,51.57609873122059,0
4078-SAYYN,11,Month-to-month,100.75,1129.75,0.729473768761813,High,73.49448220275266,1
1960-UYCNN,10,Month-to-month,95.25,1021.55,0.7291699206438507,High,69.45343494132678,0
0564-JJHGS,9,Month-to-month,95.5,829.1,0.7289758847015885,High,69.6171969890017,1
7044-YAACC,4,Month-to-month,70.2,280.35,0.7288804040505477,High,51.16740436434845,0
3727-RJMEO,6,Month-to-month,82.85,460.25,0.7288240872423278,High,60.38307562802686,1
2012-NWRPA,11,Month-to-month,99.55,1131.2,0.7285397083677031,High,72.52612796800484,1
6979-ZNSFF,8,Month-to-month,87.05,762.1,0.7285007795649058,High,63.41599286112505,1
4285-GYRQC,7,Month-to-month,86.25,587.1,0.7284031357620155,High,62.82477045947384,1
1925-TIBLE,7,Month-to-month,86.5,582.5,0.7283549331626532,High,63.002701718569504,1
6229-LSCKB,6,Month-to-month,79.7,497.6,0.7282659943312789,High,58.04279974820293,0
9408-SSNVZ,4,Month-to-month,70.15,268.35,0.728159550565808,High,51.080392472191434,1
2123-AGEEN,7,Month-to-month,84.35,609.65,0.728067479773521,High,61.41249191889649,0
5399-ZIMKF,5,Month-to-month,74.65,383.65,0.7280176731720924,High,54.346519302296706,0
3606-TWKGI,13,Month-to-month,106.9,1364.3,0.7269964077734354,High,77.71591599098025,1
9957-YODKZ,6,Month-to-month,80.8,457.1,0.7269055578582908,High,58.7339690749499,0
8382-SHQEH,8,Month-to-month,84.9,764.95,0.7268363612702178,High,61.70840707184149,1
8087-LGYHQ,9,Month-to-month,94.05,811.65,0.7267569457178771,High,68.35149074476634,0
2568-BRGYX,4,Month-to-month,70.2,237.95,0.7264784905874844,High,50.998790039241406,1
4884-ZTHVF,8,Month-to-month,87.1,713.6,0.7257924642446071,High,63.21652363570527,0
5956-VKDTT,5,Month-to-month,74.35,334.8,0.7249874655043153,High,53.902818060245835,1
3045-XETSH,10,Month-to-month,94.85,953.45,0.7249665980891183,High,68.76308182875287,1
2205-YMZZJ,7,Month-to-month,84.8,546.95,0.7248890277797495,High,61.47058955572275,1
3902-FOIGH,12,Month-to-month,101.35,1218.55,0.7245108745597215,High,73.42917713662777,1
0897-FEGMU,11,Month-to-month,99.5,1056.95,0.724278744566751,High,72.06573508439172,1
9221-OTIVJ,14,Month-to-month,104.85,1531.4,0.724213282706932,High,75.93376269182181,1
0094-OIFMO,11,Month-to-month,95.0,1120.3,0.7240440966743132,High,68.78418918405976,1
6969-MVBAI,9,Month-to-month,90.1,816.8,0.7236770437628827,High,65.20330164303573,0
5445-UTODQ,7,Month-to-month,81.1,576.65,0.723417648237159,High,58.669171272033594,1
6437-UKHMV,7,Month-to-month,79.7,586.05,0.7227543789798181,High,57.6035240046915,1
4229-CZMLL,6,Month-to-month,74.9,469.8,0.7225859098886762,High,54.121684650661855,1
2660-EMUBI,10,Month-to-month,95.35,898.35,0.7222448379954127,High,68.8660453028626,1
7450-NWRTR,12,Month-to-month,99.45,1200.15,0.7218277682288375,High,71.7857715503579,1
5229-PRWKT,8,Month-to-month,86.55,649.65,0.7216659322840947,High,62.4601864391884,1
0018-NYROU,5,Month-to-month,68.95,351.5,0.7213102241695435,High,49.734339956490025,0
8185-UPYBR,6,Month-to-month,75.5,438.0,0.7212771534664535,High,54.45642508671724,1
2799-ARNLO,5,Month-to-month,69.35,341.6,0.7210858400386524,High,50.00730300668054,0
5949-XIKAE,8,Month-to-month,83.55,680.05,0.7208283672572948,High,60.22521008434698,1
2982-VPSGI,11,Month-to-month,94.0,1078.9,0.7208115187245192,High,67.75628276010481,1
2058-DCJBE,5,Month-to-month,69.75,324.6,0.7204527457121922,High,50.251579013425406,1
6047-YHPVI,5,Month-to-month,69.7,316.9,0.7199660042311162,High,50.1816304949088,1
2026-TGDHM,7,Month-to-month,79.3,523.15,0.7187905002583279,High,57.0000866704854,1
7638-QVMVY,7,Month-to-month,79.0,522.95,0.7185189944027837,High,56.76300055781991,1
2657-VPXTA,10,Month-to-month,88.85,929.45,0.7184243125445802,High,63.832000169585946,0
8337-UPOAQ,10,Month-to-month,89.8,914.3,0.7183717644491899,High,64.50978444753726,1
2215-ZAFGX,9,Month-to-month,85.5,791.7,0.7182679391727186,High,61.41190879926744,0
0840-DFEZH,7,Month-to-month,75.35,564.65,0.7177657776032571,High,54.08365134240542,0
5383-MMTWC,8,Month-to-month,84.0,613.4,0.7173692320682609,High,60.25901549373391,1
8931-GJJIQ,9,Month-to-month,83.3,803.3,0.7170294771862812,High,59.72855544961722,1
9965-YOKZB,9,Month-to-month,83.85,790.15,0.716744885832909,High,60.09905867708941,1
2691-NZETQ,9,Month-to-month,85.35,758.6,0.7162185528737247,High,61.1292534877724,1
6711-FLDFB,7,Month-to-month,74.9,541.15,0.7160108949190364,High,53.629216029435824,1
2077-MPJQO,7,Month-to-month,75.4,533.05,0.7159757523089689,High,53.98457172409626,0
7526-BEZQB,12,Month-to-month,96.05,1148.1,0.7158758994699282,High,68.75988014408661,1
8058-JMEQO,9,Month-to-month,84.45,762.5,0.7156609030683313,High,60.43756326412058,1
3453-RTHJQ,6,Month-to-month,69.1,435.0,0.715555444560655,High,49.44488121914126,0
8325-QRPZR,7,Month-to-month,75.15,525.0,0.7152894090001835,High,53.75399908636379,0
2642-DTVCO,9,Month-to-month,85.05,746.5,0.7152532035436024,High,60.83228496138339,1
4112-LUEIZ,10,Month-to-month,89.5,863.1,0.7151392832736772,High,64.0049658529941,1
6615-NGGZJ,14,Month-to-month,100.55,1415.55,0.7138000311818034,High,71.77259313533033,1
8808-ELEHO,8,Month-to-month,81.25,585.95,0.7133718326470497,High,57.96146140257279,1
0122-OAHPZ,7,Month-to-month,73.85,511.25,0.7133503897399015,High,52.68092628229172,1
1475-VWVDO,7,Month-to-month,74.9,490.55,0.713060388974518,High,53.4082231341914,0
7326-RIGQZ,6,Month-to-month,69.8,377.85,0.7128329389608802,High,49.75573913946943,0
9334-GWGOW,7,Month-to-month,74.85,485.25,0.7127064138942177,High,53.34607507998219,0
2454-RPBRZ,12,Month-to-month,98.1,1060.2,0.7125400860189419,High,69.9001824384582,1
3793-MMFUH,13,Month-to-month,95.05,1290.0,0.7124704989088104,High,67.72032092128242,1
7779-LGOVN,10,Month-to-month,86.65,856.65,0.7122669070409694,High,61.7179274951,1
0011-IGKFF,13,Month-to-month,98.0,1237.85,0.7120060608863524,High,69.77659396686254,1
7363-QTBIW,9,Month-to-month,79.75,769.1,0.711931589442362,High,56.77654425802837,0
1704-NRWYE,9,Month-to-month,80.85,751.65,0.7118753040412663,High,57.555118331736374,1
1173-XZPYF,11,Month-to-month,89.2,990.3,0.7114818317667208,High,63.46417939359149,0
0195-IESCP,10,Month-to-month,85.25,855.3,0.7109564467411488,High,60.60903708468293,1
9290-SHCMB,13,Month-to-month,96.85,1235.55,0.7108593115439749,High,68.84672432303397,0
3621-CEOVK,14,Month-to-month,100.2,1369.8,0.7108125137162122,High,71.22341387436447,1
2180-DXNEG,12,Month-to-month,96.0,1062.1,0.7108048826012945,High,68.23726872972426,1
0727-IWKVK,9,Month-to-month,79.9,741.7,0.7104547647819192,High,56.76533570607535,1
4291-SHSBH,7,Month-to-month,69.55,521.35,0.7101621705290554,High,49.3917789602958,0
7130-VTEWQ,8,Month-to-month,75.75,606.25,0.7097252358371468,High,53.761686614663866,1
6000-APYLU,9,Month-to-month,80.8,713.1,0.7095654980610295,High,57.33289224333119,1
9061-TIHDA,13,Month-to-month,95.25,1233.65,0.7093359660776599,High,67.56425076889711,1
8541-QVFKM,8,Month-to-month,73.5,632.2,0.7092668499177768,High,52.13111346895659,0
0872-NXJYS,9,Month-to-month,79.55,723.4,0.7090680972344214,High,56.40636713499822,1
7249-WBIYX,10,Month-to-month,85.6,813.85,0.7088250149829316,High,60.67542128253894,1
2575-GFSOE,7,Month-to-month,69.0,506.9,0.7088249374090826,High,48.9089206812267,1
2688-BHGOG,9,Month-to-month,79.55,718.55,0.7087819958254582,High,56.3836077679152,0
3488-PGMQJ,8,Month-to-month,74.5,606.55,0.7086381063405908,High,52.79353892237401,1
1077-HUUJM,7,Month-to-month,71.05,472.65,0.7086172893216961,High,50.34725840630651,0
0680-DFNNY,15,Month-to-month,101.1,1504.05,0.7086024848251822,High,71.63971121582591,1
3398-FSHON,12,Month-to-month,91.3,1094.5,0.7085633457969023,High,64.69183347125717,1
5519-NPHVG,12,Month-to-month,94.2,1046.1,0.7082724442884147,High,66.71926425196867,1
3199-XGZCY,8,Month-to-month,75.25,576.7,0.7075386362036898,High,53.24228237432766,0
3030-YDNRM,8,Month-to-month,74.85,572.45,0.7069321434722721,High,52.913870938899564,0
1184-PJVDB,10,Month-to-month,79.95,857.2,0.7063793519733215,High,56.47502919026705,1
3663-MITLP,15,Month-to-month,101.25,1457.25,0.7059657157886439,High,71.4790287236002,1
7354-OIJLX,9,Month-to-month,75.85,724.65,0.7058604684924954,High,53.53951653515577,0
5027-QPKTE,7,Month-to-month,69.35,451.1,0.7058332253200855,High,48.949534175947925,1
0916-QOFDP,14,Month-to-month,95.8,1346.3,0.7055273202204808,High,67.58951727712206,0
5429-LWCMV,12,Month-to-month,89.15,1057.55,0.704462622751252,High,62.80284281827412,0
5928-QLDHB,9,Month-to-month,76.25,684.85,0.7038501255054087,High,53.668572069787416,0
4282-YMKNA,9,Month-to-month,74.75,706.6,0.7038062431810161,High,52.60951667778096,1
7156-MHUGY,13,Month-to-month,90.5,1201.15,0.7031856741945018,High,63.63830351460242,1
1219-NNDDO,9,Month-to-month,76.85,663.55,0.7031163329511065,High,54.03449018729253,0
6339-YPSAH,9,Month-to-month,73.8,704.3,0.7028195280654466,High,51.86808117122995,0
7858-GTZSP,12,Month-to-month,86.55,1066.9,0.7026962898927295,High,60.818363890215736,0
5348-CAGXB,12,Month-to-month,89.55,1021.75,0.702685705328212,High,62.92550491214138,0
9094-AZPHK,15,Month-to-month,100.15,1415.0,0.7024680106178569,High,70.35217126337837,0
6986-IXNDM,14,Month-to-month,92.9,1337.45,0.7024101584960112,High,65.25390372427944,0
1016-DJTSV,8,Month-to-month,69.7,572.85,0.7023627468803533,High,48.95468345756063,0
0365-BZUWY,17,Month-to-month,102.55,1742.5,0.7020463782619002,High,71.99485609075786,0
3629-ZNKXA,17,Month-to-month,101.8,1752.45,0.7019690419336908,High,71.46044846884972,0
8225-BTJAU,10,Month-to-month,79.25,793.55,0.7019640617619495,High,55.6306518946345,1
3999-QGRJH,8,Month-to-month,69.7,560.85,0.7016451107497853,High,48.904664219260034,1
6860-YRJZP,9,Month-to-month,74.05,678.45,0.7014981425786961,High,51.945937457952446,0
3320-VEOYC,14,Month-to-month,95.6,1273.3,0.7009935280362521,High,67.0149812802657,0
1075-BGWOH,16,Month-to-month,98.75,1587.55,0.7004503388725932,High,69.16947096366859,1
7613-LLQFO,12,Month-to-month,84.45,1059.55,0.7003719862277071,High,59.14641423692987,1
2876-GZYZC,13,Month-to-month,85.95,1215.65,0.6999711172663833,High,60.162517529045644,0
1195-OIYEJ,13,Month-to-month,91.1,1135.7,0.6998061864846952,High,63.75234358875573,1
0709-TVGUR,9,Month-to-month,74.55,622.9,0.6986135925625825,High,52.081643325540526,1
3473-XIIIT,16,Month-to-month,100.0,1534.75,0.6984032997119587,High,69.84032997119587,1
8065-YKXKD,10,Month-to-month,74.75,799.65,0.6982813633132736,High,52.1965319076672,1
0236-HFWSV,15,Month-to-month,93.35,1444.65,0.6981308381951051,High,65.17051374551306,1
7517-LDMPS,12,Month-to-month,84.6,1017.35,0.6979698028322265,High,59.04824531960636,0
8245-UMPYT,16,Month-to-month,96.4,1581.2,0.6979504494905823,High,67.28242333089213,1
1379-FRVEB,15,Month-to-month,91.0,1430.05,0.6951204111869301,High,63.255957418010645,0
5288-AHOUP,11,Month-to-month,78.5,874.2,0.694988774686076,High,54.55661881285697,0
5565-FILXA,16,Month-to-month,96.15,1529.2,0.6945801684351152,High,66.78388319503632,1
8800-JOOCF,12,Month-to-month,84.05,966.55,0.6943996513587363,High,58.36429069670178,0
1875-QIVME,2,Month-to-month,104.4,242.8,0.6939905784949291,High,72.4526163948706,1
9402-ORRAH,15,Month-to-month,91.5,1400.3,0.6937704599698645,High,63.4799970872426,0
8270-RKSAP,9,Month-to-month,70.5,597.9,0.6934294296485508,High,48.88677479022283,0
5889-LFOLL,13,Month-to-month,84.6,1115.2,0.6926758228622913,High,58.60037461414984,1
2845-HSJCY,14,Month-to-month,87.25,1258.6,0.6925455730034855,High,60.42460124455411,1
5520-FVEWJ,12,Month-to-month,84.5,916.9,0.6917906975940328,High,58.45631394669577,1
1564-NTYXF,13,Month-to-month,82.0,1127.2,0.6910317253271344,High,56.66460147682502,1
7625-XCQRH,11,Month-to-month,76.5,837.95,0.6909604270902416,High,52.85847267240349,1
5956-YHHRX,21,Month-to-month,104.35,2271.85,0.6908833319796905,High,72.09367569208071,0
2081-VEYEH,3,Month-to-month,107.95,318.6,0.6905651272122236,High,74.54650548255954,0
5976-JCJRH,10,Month-to-month,70.3,738.2,0.6905068282112153,High,48.542630023248435,1
2482-CZGBB,10,Month-to-month,70.0,740.0,0.6903420189663201,High,48.32394132764241,1
9391-EOYLI,12,Month-to-month,80.45,950.2,0.6901172772415093,High,55.519934954079424,1
7508-MYBOG,14,Month-to-month,86.1,1235.55,0.6900877297582143,High,59.41655353218225,1
1907-UBQFC,10,Month-to-month,72.85,688.65,0.6898146360891096,High,50.25299623909164,1
6583-KQJLK,15,Month-to-month,94.65,1285.05,0.6896232751034845,High,65.27284298854481,0
4822-NGOCH,13,Month-to-month,84.45,1058.6,0.689082997967617,High,58.19305917836525,1
1024-VRZHF,11,Month-to-month,74.95,825.7,0.688790050858472,High,51.62481431184248,1
1867-BDVFH,11,Month-to-month,74.35,834.2,0.6887597441006048,High,51.20928697387996,1
5883-GTGVD,19,Month-to-month,99.95,1931.75,0.68871007727743,High,68.83657222387913,1
1508-DFXCU,12,Month-to-month,81.45,912.0,0.6886965922310673,High,56.09433743722043,0
1393-IMKZG,1,Month-to-month,95.85,95.85,0.6885083637065088,High,65.99352666126886,0
1428-GTBJJ,11,Month-to-month,74.55,824.75,0.688364222998183,High,51.31755282451454,1
0689-NKYLF,13,Month-to-month,83.2,1060.6,0.68805686886378,High,57.2463314894665,1
1918-ZBFQJ,13,Month-to-month,79.25,1111.65,0.687555711109438,High,54.488790105422964,1
9314-IJWSQ,14,Month-to-month,84.8,1203.9,0.6869525500233313,High,58.25357624197849,0
8337-MSSXB,14,Month-to-month,86.3,1180.95,0.6869240479534786,High,59.2815453383852,1
5935-FCCNB,17,Month-to-month,94.2,1608.15,0.6862984767580048,High,64.64931651060405,0
6379-RXJRQ,10,Month-to-month,70.1,659.65,0.6855027994878666,High,48.05374624409945,1
7668-XCFYV,17,Month-to-month,92.55,1614.7,0.6851781710597491,High,63.41323973157978,0
7206-PQBBZ,11,Month-to-month,70.2,834.7,0.6849653189553514,High,48.084565390665674,0
7392-YYPYJ,22,Month-to-month,100.65,2415.95,0.6849528287957388,High,68.94050221829112,0
1658-BYGOY,18,Month-to-month,95.45,1752.55,0.6849350150197001,High,65.37704718363038,1
9223-UCPVT,1,Month-to-month,94.4,94.4,0.6844257576187074,High,64.60979151920598,1
5052-PNLOS,3,Month-to-month,105.35,323.25,0.6843188099277806,High,72.09298662589168,1
7225-CBZPL,17,Month-to-month,94.8,1563.9,0.6841245669684873,High,64.85500894861259,0
4559-UWIHT,14,Month-to-month,82.65,1185.0,0.6838006631388086,High,56.51612480842253,0
9185-TQCVP,14,Month-to-month,85.15,1139.2,0.6832860072025062,High,58.18180351329341,1
1689-YQBYY,12,Month-to-month,76.6,893.0,0.6830483752849628,High,52.32150554682814,0
8118-LSUEL,23,Month-to-month,106.4,2483.5,0.6830052631467631,High,72.6717599988156,1
5228-EXCET,13,Month-to-month,80.85,1008.7,0.6826859266935712,High,55.195157173175225,1
0928-XUTSN,13,Month-to-month,80.5,1011.8,0.6825529644114501,High,54.945513635121735,0
7861-UVUFT,15,Month-to-month,84.3,1308.4,0.6815011064008427,High,57.45054326959104,1
0329-GTIAJ,3,Month-to-month,97.9,315.3,0.6810822802210561,High,66.6779552336414,1
6087-MVHJH,16,Month-to-month,88.45,1422.1,0.6809204216426589,High,60.22741129429318,1
5797-APWZC,1,Month-to-month,90.6,90.6,0.6806618338246365,High,61.66796214451207,1
7294-TMAOP,1,Month-to-month,90.55,90.55,0.6806121497886529,High,61.62943016336252,1
3096-GKWEB,18,Month-to-month,94.75,1691.9,0.6805296663050556,High,64.48018588240402,0
7938-OUHIO,3,Month-to-month,98.7,293.65,0.6804823203723122,High,67.16360502074721,1
5955-ERIHD,18,Month-to-month,94.7,1687.95,0.6802375122415215,High,64.41849240927209,1
7218-HKQFK,2,Month-to-month,94.2,167.5,0.679963518335672,High,64.0525634272203,1
9124-LHCJQ,1,Month-to-month,85.45,85.45,0.6798678324827577,High,58.09470628565165,1
5364-EVNIB,13,Month-to-month,79.8,973.45,0.6795198401475422,High,54.225683243773865,1
9625-QSTYE,13,Month-to-month,81.15,952.3,0.6794630449744483,High,55.13842609967649,1
5299-SJCZT,3,Month-to-month,101.55,298.35,0.6792414396536005,High,68.97696819682314,1
7503-ZGUZJ,1,Month-to-month,84.65,84.65,0.6790713508113062,High,57.483389846177076,1
6100-QQHEB,17,Month-to-month,92.55,1515.1,0.6790041624223202,High,62.84183523218573,1
5349-IECLD,2,Month-to-month,94.95,178.1,0.6786355173957583,High,64.43644237672726,1
8413-VONUO,2,Month-to-month,95.65,167.3,0.6786164172737882,High,64.90966031223785,1
3178-FESZO,1,Month-to-month,100.25,100.25,0.67795595091823,High,67.96508407955255,1
6877-TJMBR,1,Month-to-month,84.8,84.8,0.6775731657598738,High,57.458204456437294,1
7181-BQYBV,1,Month-to-month,102.45,102.45,0.6774625198046994,High,69.40603515399145,1
3006-XIMLN,2,Month-to-month,94.2,193.8,0.6774033387591082,High,63.81139451110799,1
6734-GMPVK,5,Month-to-month,105.3,550.6,0.6768784669169347,High,71.27530256635322,0
3317-VLGQT,14,Month-to-month,78.1,1122.4,0.6756602849387756,High,52.76906825371837,0
5275-SQEIZ,1,Month-to-month,80.85,80.85,0.6752738637467338,High,54.59589188392343,1
1965-AKTSX,14,Month-to-month,78.95,1101.85,0.6751709618841996,High,53.30474744075756,1
7969-AULMZ,21,Month-to-month,97.35,2119.5,0.6749590711277434,High,65.70726557428583,1
6127-ISGTU,16,Month-to-month,84.95,1378.25,0.674908430486042,High,57.33347116978927,1
6275-YDUVO,2,Month-to-month,86.2,178.7,0.6748214484205545,High,58.1696088538518,1
9921-ZVRHG,14,Month-to-month,80.45,1072.0,0.6747091206578042,High,54.28034875692035,1
1792-UXAFY,17,Month-to-month,89.15,1496.9,0.6746791924078649,High,60.14765000316116,1
2984-AFWNC,3,Month-to-month,95.4,293.15,0.6746656616774362,High,64.36310412402742,0
0137-OCGAB,1,Month-to-month,80.2,80.2,0.6746219604603745,High,54.10468122892203,1
7120-RFMVS,1,Month-to-month,84.5,84.5,0.6745703385500597,High,57.00119360748004,1
8821-XNHVZ,1,Month-to-month,80.05,80.05,0.6744714250521844,High,53.991437575427355,1
2013-SGDXK,1,Month-to-month,84.3,84.3,0.6743696001923506,High,56.84935729621515,1
0880-TKATG,4,Month-to-month,101.15,385.9,0.674269090121839,High,68.20231846582402,1
0480-BIXDE,19,Month-to-month,96.8,1743.05,0.6740701758818427,High,65.24999302536237,0
3097-NQYSN,2,Month-to-month,86.85,156.35,0.6740301670492472,High,58.53952000822712,1
6618-RYATB,1,Month-to-month,79.55,79.55,0.673969380316635,High,53.61426420418831,1
5989-PGKJB,16,Month-to-month,86.25,1340.1,0.6737368245127582,High,58.10980111422539,0
2254-DLXRI,1,Month-to-month,79.15,79.15,0.6735674569025683,High,53.31286421383828,0
8625-AZYZY,24,Month-to-month,104.65,2542.45,0.6734888698936088,High,70.48061023436617,1
3452-GWUIN,19,Month-to-month,94.95,1760.25,0.6734082787804008,High,63.94011607019905,0
4514-GFCFI,16,Month-to-month,84.75,1350.15,0.6729548482370384,High,57.03292338808901,1
7398-SKNQZ,3,Month-to-month,94.9,273.2,0.6729411921310001,High,63.862119133231914,0
